drug1,drug2,label
724,1035,25
359,731,25
369,1027,25
732,1025,25
1346,1037,25
643,1016,25
720,1027,25
730,1027,25
694,576,25
702,1031,25
704,1032,25
702,1016,25
704,1033,25
1344,519,25
724,519,25
916,248,25
247,1035,25
369,647,25
718,1031,25
694,1031,25
694,1016,25
718,1022,25
149,1026,25
720,1038,25
359,1034,25
359,1037,25
1007,343,25
1061,911,25
530,1033,25
1053,139,25
916,1016,25
563,719,25
916,1031,25
468,731,25
724,719,25
718,519,25
697,1037,25
1007,911,25
734,1035,25
563,1023,25
1346,519,25
718,248,25
694,1022,25
1007,1025,25
643,1035,25
724,1032,25
1061,1016,25
1061,1027,25
1061,1031,25
1346,1023,25
1316,1345,25
1061,1036,25
359,911,25
1007,519,25
697,504,25
718,1033,25
559,139,25
643,731,25
704,1022,25
209,1345,25
718,1032,25
1061,719,25
1304,343,25
468,1016,25
714,1025,25
468,1031,25
697,1032,25
1304,1026,25
1344,1023,25
694,519,25
1304,911,25
714,519,25
643,1022,25
704,731,25
1027,1345,25
732,139,25
714,1022,25
721,1027,25
732,343,25
721,1023,25
559,343,25
643,248,25
468,1038,25
1007,1023,25
697,647,25
468,139,25
718,343,25
720,1035,25
1344,576,25
730,731,25
359,1350,25
248,1345,25
732,504,25
468,1033,25
369,248,25
916,1032,25
916,1033,25
468,1032,25
247,1025,25
1026,1345,25
702,1032,25
149,1023,25
1290,232,25
732,248,25
149,1032,25
1304,1034,25
1007,1027,25
530,731,25
247,519,25
718,1038,25
530,576,25
149,1033,25
916,519,25
1304,576,25
247,1036,25
247,343,25
369,1037,25
559,1026,25
714,1037,25
730,1023,25
149,1031,25
1346,139,25
359,1033,25
697,1027,25
730,1037,25
149,576,25
721,1034,25
732,1036,25
530,1032,25
563,1025,25
718,139,25
730,343,25
139,1345,25
734,519,25
359,1347,25
563,1036,25
359,1032,25
359,1023,25
916,1026,25
1061,343,25
530,1037,25
721,576,25
247,504,25
247,1037,25
704,343,25
1053,1032,25
1053,1033,25
714,647,25
730,1036,25
1061,576,25
643,1032,25
530,504,25
704,1037,25
697,576,25
563,248,25
643,1033,25
1053,576,25
1053,731,25
721,1031,25
1304,1027,25
721,1016,25
468,504,25
1053,1038,25
1030,1345,25
1344,1033,25
457,1345,25
734,1033,25
732,719,25
559,504,25
721,1026,25
724,1033,25
734,1032,25
694,1033,25
724,248,25
1007,1034,25
704,248,25
704,139,25
1007,576,25
149,731,25
714,504,25
1344,1016,25
1061,1023,25
1344,1031,25
149,248,25
1007,1035,25
730,1032,25
1007,1026,25
559,1027,25
149,1022,25
721,911,25
730,1033,25
468,647,25
510,1345,25
359,1345,25
734,343,25
369,519,25
530,139,25
643,1026,25
1053,1037,25
1290,457,25
694,1036,25
714,1033,25
714,1032,25
1007,504,25
1034,1345,25
730,911,25
730,1022,25
247,248,25
369,1022,25
694,1026,25
1346,343,25
1346,719,25
714,1038,25
1053,1035,25
1053,1027,25
1344,1026,25
643,1345,25
149,519,25
734,248,25
1007,1032,25
359,461,25
359,576,25
732,647,25
1346,504,25
1344,1027,25
1346,1034,25
1344,139,25
724,1036,25
730,1038,25
732,731,25
718,647,25
734,139,25
916,1034,25
697,343,25
1061,504,25
724,1037,25
643,1036,25
1346,1025,25
720,519,25
149,1016,25
340,1345,25
559,248,25
916,343,25
732,1034,25
720,343,25
734,1022,25
559,1022,25
359,248,25
718,1034,25
643,1027,25
718,504,25
697,1033,25
563,519,25
530,1027,25
149,1036,25
504,1345,25
721,1025,25
702,1027,25
1346,647,25
359,1027,25
704,647,25
718,719,25
468,1034,25
559,1033,25
468,719,25
720,248,25
1053,1023,25
530,1038,25
1053,719,25
732,911,25
694,1035,25
530,647,25
359,1038,25
359,457,25
721,1038,25
718,1036,25
916,911,25
718,911,25
714,139,25
147,634,26
451,597,26
751,597,26
571,597,26
143,597,26
540,597,26
751,634,26
838,877,27
813,776,27
349,852,27
833,852,27
584,862,27
648,181,27
805,879,27
782,818,27
529,882,27
805,877,27
364,776,27
628,882,27
388,852,27
258,877,27
529,850,27
236,852,27
826,877,27
800,863,27
796,850,27
553,850,27
460,850,27
783,850,27
743,882,27
449,850,27
286,818,27
521,852,27
753,757,27
449,852,27
520,863,27
176,830,27
236,776,27
584,776,27
192,830,27
772,862,27
1351,830,27
687,879,27
176,879,27
833,757,27
827,850,27
814,879,27
844,879,27
804,882,27
766,776,27
803,862,27
521,882,27
756,757,27
148,850,27
756,830,27
827,877,27
800,879,27
738,884,27
774,863,27
166,776,27
621,877,27
331,818,27
192,877,27
388,776,27
141,850,27
192,818,27
331,877,27
502,818,27
743,852,27
301,882,27
742,852,27
398,877,27
745,850,27
262,181,27
449,863,27
521,877,27
180,877,27
793,862,27
810,862,27
195,181,27
258,830,27
11,850,27
553,776,27
537,877,27
502,877,27
487,879,27
770,852,27
1351,863,27
279,181,27
844,818,27
745,757,27
584,884,27
334,850,27
331,862,27
825,882,27
743,877,27
4,882,27
753,863,27
793,850,27
364,882,27
628,884,27
770,850,27
756,863,27
180,850,27
668,862,27
780,757,27
766,850,27
805,818,27
779,818,27
789,850,27
810,776,27
334,852,27
628,862,27
766,863,27
668,830,27
782,852,27
789,757,27
211,863,27
375,757,27
286,850,27
738,862,27
553,884,27
238,776,27
745,882,27
826,882,27
621,882,27
364,884,27
803,850,27
11,776,27
772,818,27
181,58,27
814,830,27
166,850,27
4,776,27
756,877,27
822,850,27
783,862,27
779,862,27
258,852,27
804,852,27
181,39,27
800,818,27
746,757,27
620,818,27
742,850,27
743,850,27
810,850,27
803,830,27
793,776,27
460,863,27
258,776,27
620,863,27
398,879,27
478,882,27
803,757,27
176,863,27
460,852,27
746,879,27
487,852,27
798,862,27
331,830,27
780,863,27
743,862,27
388,818,27
814,863,27
148,863,27
4,884,27
742,818,27
742,862,27
838,884,27
11,884,27
588,862,27
520,818,27
502,863,27
838,776,27
738,863,27
258,850,27
4,862,27
745,877,27
789,852,27
520,877,27
783,830,27
388,862,27
798,863,27
334,830,27
687,818,27
753,882,27
766,757,27
825,863,27
668,879,27
349,882,27
582,757,27
192,850,27
768,776,27
1351,850,27
793,884,27
521,863,27
584,882,27
398,757,27
827,830,27
478,884,27
785,830,27
803,882,27
772,852,27
768,884,27
537,852,27
800,884,27
553,877,27
520,862,27
774,882,27
746,852,27
460,818,27
813,862,27
584,879,27
756,818,27
553,879,27
449,757,27
375,863,27
826,863,27
782,776,27
487,882,27
537,830,27
349,884,27
301,863,27
211,818,27
238,879,27
738,877,27
582,850,27
192,757,27
141,879,27
668,818,27
180,757,27
774,884,27
553,852,27
1351,757,27
394,181,27
738,830,27
838,882,27
388,757,27
166,877,27
753,852,27
785,862,27
181,71,27
796,830,27
181,52,27
800,850,27
828,181,27
553,818,27
521,776,27
668,884,27
628,879,27
770,882,27
176,850,27
782,850,27
780,862,27
398,830,27
783,879,27
375,850,27
238,862,27
545,181,27
628,852,27
331,850,27
805,850,27
770,879,27
582,776,27
166,884,27
783,776,27
236,884,27
238,850,27
827,879,27
844,877,27
804,776,27
11,818,27
148,818,27
529,884,27
814,850,27
770,884,27
796,757,27
789,862,27
822,830,27
258,863,27
628,818,27
782,863,27
286,882,27
743,884,27
745,879,27
813,884,27
331,757,27
779,852,27
742,882,27
584,852,27
180,852,27
803,776,27
772,877,27
334,818,27
11,879,27
798,882,27
537,776,27
176,757,27
11,877,27
224,181,27
211,879,27
520,852,27
785,863,27
141,852,27
804,818,27
398,852,27
779,850,27
813,852,27
687,862,27
486,181,27
789,879,27
772,884,27
742,776,27
804,877,27
814,757,27
582,884,27
334,757,27
783,884,27
4,879,27
487,862,27
742,884,27
584,877,27
398,863,27
1351,862,27
833,818,27
753,877,27
301,818,27
743,776,27
827,884,27
588,776,27
785,850,27
768,830,27
620,850,27
780,818,27
301,850,27
827,776,27
334,877,27
687,830,27
166,879,27
782,877,27
825,818,27
861,181,27
521,757,27
766,879,27
783,882,27
825,877,27
779,776,27
4,818,27
798,884,27
780,852,27
779,757,27
810,830,27
822,879,27
364,818,27
141,882,27
805,882,27
301,830,27
388,882,27
192,879,27
827,882,27
478,879,27
687,852,27
753,884,27
745,852,27
238,830,27
756,850,27
826,818,27
789,830,27
793,879,27
768,757,27
520,850,27
838,862,27
825,862,27
798,877,27
11,852,27
772,882,27
779,877,27
487,850,27
449,818,27
180,862,27
789,884,27
805,852,27
798,776,27
785,852,27
800,882,27
833,877,27
502,850,27
768,852,27
349,877,27
543,181,27
796,877,27
742,879,27
620,882,27
782,830,27
520,757,27
746,830,27
301,879,27
620,862,27
375,830,27
582,830,27
1351,818,27
772,776,27
814,862,27
800,877,27
621,863,27
502,852,27
349,757,27
301,884,27
211,850,27
236,877,27
822,884,27
844,850,27
813,879,27
746,884,27
687,863,27
331,776,27
785,757,27
521,879,27
844,757,27
796,862,27
789,882,27
822,776,27
499,181,27
166,852,27
478,818,27
193,181,27
800,852,27
11,882,27
813,882,27
833,830,27
520,776,27
236,882,27
768,850,27
460,884,27
582,879,27
687,850,27
798,879,27
529,776,27
334,862,27
770,776,27
582,877,27
487,757,27
331,879,27
785,776,27
766,862,27
793,882,27
236,757,27
825,830,27
780,877,27
746,882,27
838,879,27
774,879,27
803,818,27
782,757,27
742,830,27
793,877,27
838,863,27
236,830,27
487,818,27
756,882,27
668,852,27
364,863,27
238,818,27
780,884,27
844,863,27
668,776,27
743,757,27
743,830,27
825,852,27
11,862,27
176,818,27
826,830,27
838,852,27
766,830,27
211,882,27
1351,852,27
449,877,27
521,850,27
620,776,27
11,757,27
211,862,27
375,879,27
810,757,27
621,852,27
738,757,27
768,863,27
180,830,27
753,776,27
844,852,27
753,879,27
192,862,27
814,818,27
588,830,27
375,776,27
141,877,27
768,862,27
833,884,27
756,852,27
388,884,27
745,818,27
181,66,27
826,852,27
521,830,27
628,850,27
180,884,27
796,863,27
211,884,27
588,852,27
779,830,27
796,818,27
810,818,27
181,31,27
810,877,27
334,863,27
804,862,27
804,830,27
768,877,27
582,852,27
789,776,27
628,776,27
768,879,27
349,850,27
364,757,27
813,863,27
833,850,27
166,862,27
588,850,27
628,757,27
800,862,27
804,884,27
286,776,27
141,830,27
388,863,27
537,818,27
166,757,27
148,882,27
796,852,27
833,882,27
783,852,27
286,884,27
668,877,27
211,757,27
148,862,27
301,757,27
805,776,27
770,877,27
334,882,27
779,879,27
375,884,27
785,884,27
825,850,27
746,776,27
805,862,27
826,862,27
324,181,27
487,776,27
827,852,27
553,862,27
783,877,27
221,181,27
813,877,27
241,181,27
166,818,27
772,863,27
738,879,27
774,877,27
181,42,27
537,757,27
388,877,27
838,830,27
141,884,27
814,852,27
176,877,27
520,879,27
502,862,27
584,757,27
804,757,27
582,882,27
192,884,27
825,757,27
449,830,27
4,850,27
743,863,27
238,757,27
826,850,27
800,776,27
487,863,27
668,882,27
388,879,27
738,852,27
588,877,27
529,830,27
141,757,27
449,884,27
772,879,27
478,877,27
620,879,27
687,757,27
487,830,27
349,862,27
844,862,27
582,863,27
192,852,27
236,879,27
478,830,27
774,862,27
774,852,27
529,877,27
827,818,27
1351,884,27
181,63,27
236,863,27
780,882,27
687,776,27
804,863,27
826,757,27
783,818,27
743,879,27
628,830,27
768,818,27
449,776,27
258,882,27
621,850,27
502,830,27
148,884,27
805,884,27
478,850,27
745,863,27
766,884,27
310,181,27
301,776,27
582,862,27
785,877,27
803,863,27
779,884,27
181,55,27
810,863,27
460,757,27
211,776,27
231,181,27
780,776,27
770,757,27
236,862,27
774,776,27
529,757,27
620,757,27
553,863,27
753,862,27
375,818,27
529,862,27
180,776,27
238,863,27
478,862,27
822,852,27
537,850,27
753,850,27
803,877,27
738,818,27
798,830,27
449,882,27
785,882,27
529,852,27
803,884,27
766,882,27
668,863,27
148,852,27
621,757,27
810,852,27
11,830,27
1021,181,27
796,882,27
588,818,27
181,53,27
756,862,27
537,863,27
770,862,27
621,776,27
774,850,27
502,757,27
814,877,27
838,850,27
4,877,27
798,850,27
813,830,27
800,830,27
780,850,27
772,830,27
553,757,27
181,34,27
878,181,27
1351,882,27
176,884,27
166,863,27
180,879,27
588,882,27
236,818,27
286,830,27
331,884,27
4,863,27
148,776,27
375,882,27
782,882,27
258,884,27
825,879,27
529,818,27
176,852,27
502,884,27
789,818,27
1351,877,27
743,818,27
833,863,27
334,884,27
805,830,27
844,830,27
833,776,27
211,877,27
620,830,27
258,862,27
520,884,27
176,776,27
628,877,27
1351,776,27
460,879,27
833,879,27
687,884,27
460,877,27
687,877,27
460,882,27
521,818,27
301,877,27
822,818,27
478,863,27
4,852,27
621,884,27
793,818,27
844,884,27
825,776,27
813,818,27
584,863,27
827,862,27
756,879,27
838,757,27
620,884,27
827,863,27
746,818,27
192,882,27
502,882,27
753,818,27
286,757,27
331,882,27
181,56,27
783,863,27
388,830,27
141,863,27
148,879,27
620,877,27
238,882,27
668,757,27
804,879,27
804,850,27
349,776,27
176,882,27
349,863,27
621,862,27
796,879,27
826,884,27
826,776,27
770,830,27
844,882,27
286,852,27
553,830,27
798,852,27
620,852,27
822,877,27
301,852,27
803,879,27
537,879,27
438,181,27
364,850,27
148,877,27
753,830,27
746,850,27
529,863,27
814,882,27
301,862,27
826,879,27
236,850,27
742,757,27
364,852,27
148,757,27
502,776,27
375,852,27
810,882,27
745,830,27
537,862,27
334,879,27
4,757,27
756,884,27
238,852,27
814,776,27
375,877,27
584,818,27
621,818,27
588,879,27
258,757,27
521,862,27
364,830,27
537,882,27
4,830,27
588,757,27
449,862,27
770,863,27
11,863,27
478,852,27
487,884,27
822,862,27
789,863,27
782,862,27
783,757,27
796,884,27
180,818,27
780,879,27
388,850,27
487,877,27
192,863,27
793,863,27
827,757,27
331,863,27
398,850,27
813,850,27
529,879,27
772,850,27
584,850,27
537,884,27
211,852,27
822,863,27
756,776,27
478,757,27
582,818,27
822,882,27
746,863,27
192,776,27
621,830,27
148,830,27
166,830,27
833,862,27
364,877,27
286,863,27
349,879,27
502,879,27
258,879,27
520,882,27
844,776,27
742,863,27
800,757,27
520,830,27
766,852,27
349,818,27
286,862,27
687,882,27
556,181,27
334,776,27
478,776,27
738,776,27
813,757,27
810,879,27
141,776,27
798,818,27
768,882,27
211,830,27
772,757,27
805,757,27
286,877,27
366,181,27
774,818,27
628,863,27
745,862,27
584,830,27
825,884,27
803,852,27
779,863,27
286,879,27
258,818,27
375,862,27
180,882,27
141,818,27
449,879,27
238,877,27
238,884,27
668,850,27
789,877,27
742,877,27
1351,879,27
181,23,27
779,882,27
349,830,27
774,830,27
176,862,27
785,879,27
398,882,27
746,862,27
780,830,27
398,862,27
398,776,27
521,884,27
793,852,27
621,879,27
838,818,27
166,882,27
411,181,27
618,181,27
798,757,27
364,879,27
738,850,27
785,818,27
331,852,27
822,757,27
793,757,27
141,862,27
460,776,27
553,882,27
746,877,27
738,882,27
766,818,27
796,776,27
805,863,27
770,818,27
745,884,27
398,884,27
180,863,27
766,877,27
460,830,27
774,757,27
810,884,27
782,879,27
782,884,27
745,776,27
793,830,27
181,75,27
398,818,27
364,862,27
460,862,27
654,622,28
654,352,28
654,124,28
654,291,28
654,1127,28
637,186,28
654,1129,28
654,299,28
679,119,28
654,574,28
654,835,28
740,894,29
349,1282,29
743,893,29
766,557,29
236,1282,29
756,893,29
804,894,29
808,557,29
742,1282,29
334,894,29
745,893,29
803,557,29
301,893,29
142,893,29
478,893,29
778,893,29
687,1282,29
810,557,29
398,893,29
789,894,29
176,557,29
793,893,29
588,894,29
238,893,29
334,557,29
785,557,29
785,1282,29
141,893,29
768,893,29
628,893,29
11,557,29
800,893,29
803,893,29
790,894,29
814,894,29
822,893,29
375,893,29
529,894,29
838,1282,29
770,893,29
628,557,29
793,894,29
822,557,29
553,894,29
166,1282,29
142,557,29
301,894,29
753,893,29
258,893,29
813,1282,29
805,1282,29
487,557,29
789,1282,29
780,894,29
331,893,29
793,557,29
584,894,29
141,1282,29
746,894,29
833,894,29
620,1282,29
4,557,29
782,893,29
808,893,29
286,1282,29
192,1282,29
766,894,29
740,1282,29
537,1282,29
738,894,29
487,894,29
790,893,29
449,893,29
687,894,29
553,557,29
739,1282,29
211,557,29
331,557,29
814,893,29
740,557,29
334,893,29
803,1282,29
768,894,29
833,1282,29
768,557,29
238,557,29
798,893,29
822,894,29
148,557,29
398,1282,29
746,1282,29
814,1282,29
774,893,29
628,894,29
582,1282,29
238,1282,29
780,893,29
621,1282,29
142,1282,29
502,557,29
800,1282,29
211,893,29
789,557,29
745,557,29
621,893,29
388,893,29
537,557,29
537,894,29
150,1282,29
502,894,29
814,557,29
808,894,29
142,894,29
825,1282,29
780,557,29
584,557,29
460,557,29
756,1282,29
833,557,29
813,893,29
553,1282,29
621,894,29
668,557,29
238,894,29
800,894,29
805,557,29
844,557,29
584,893,29
301,557,29
779,894,29
810,894,29
740,893,29
334,1282,29
779,557,29
825,893,29
804,557,29
772,557,29
529,893,29
449,1282,29
4,893,29
364,893,29
487,1282,29
620,557,29
790,1282,29
258,557,29
148,894,29
668,893,29
805,894,29
460,894,29
487,893,29
783,1282,29
743,1282,29
176,894,29
810,893,29
825,894,29
826,1282,29
11,1282,29
772,894,29
810,1282,29
766,893,29
827,1282,29
753,557,29
349,557,29
796,893,29
783,893,29
521,894,29
774,1282,29
770,557,29
582,893,29
804,893,29
582,894,29
180,557,29
738,1282,29
449,894,29
745,894,29
211,1282,29
844,1282,29
588,893,29
779,1282,29
286,893,29
826,893,29
331,894,29
796,557,29
148,893,29
180,894,29
166,557,29
478,1282,29
808,1282,29
388,1282,29
668,894,29
621,557,29
774,557,29
798,1282,29
176,893,29
826,894,29
780,1282,29
520,1282,29
4,894,29
826,557,29
772,893,29
166,893,29
258,1282,29
785,894,29
833,893,29
478,894,29
687,557,29
364,894,29
150,894,29
449,557,29
375,1282,29
150,557,29
778,1282,29
746,893,29
783,894,29
521,893,29
236,893,29
502,893,29
813,557,29
844,894,29
180,1282,29
772,1282,29
349,894,29
782,557,29
520,893,29
553,893,29
738,557,29
793,1282,29
790,557,29
789,893,29
774,894,29
375,557,29
768,1282,29
502,1282,29
258,894,29
738,893,29
588,1282,29
804,1282,29
460,893,29
838,894,29
582,557,29
520,894,29
520,557,29
739,894,29
813,894,29
628,1282,29
166,894,29
844,893,29
286,894,29
778,894,29
211,894,29
286,557,29
827,557,29
778,557,29
827,894,29
745,1282,29
766,1282,29
388,557,29
785,893,29
782,894,29
349,893,29
398,557,29
141,557,29
148,1282,29
331,1282,29
192,893,29
529,1282,29
150,893,29
743,894,29
798,894,29
800,557,29
301,1282,29
584,1282,29
236,894,29
746,557,29
236,557,29
827,893,29
588,557,29
460,1282,29
770,1282,29
803,894,29
141,894,29
364,557,29
4,1282,29
753,894,29
529,557,29
620,894,29
798,557,29
364,1282,29
779,893,29
388,894,29
478,557,29
756,557,29
176,1282,29
180,893,29
375,894,29
537,893,29
742,557,29
11,893,29
822,1282,29
11,894,29
742,894,29
192,557,29
838,893,29
796,894,29
668,1282,29
753,1282,29
739,893,29
825,557,29
838,557,29
805,893,29
521,1282,29
398,894,29
742,893,29
687,893,29
756,894,29
521,557,29
783,557,29
743,557,29
770,894,29
620,893,29
739,557,29
796,1282,29
782,1282,29
192,894,29
1022,703,30
1016,703,30
197,1069,30
145,1049,30
504,719,30
137,828,30
1035,828,30
504,678,30
1027,635,30
194,1325,30
647,703,30
1352,828,30
1034,698,30
934,828,30
194,183,30
1032,703,30
1195,55,30
678,828,30
509,968,30
1304,828,30
1034,678,30
1071,968,30
1353,968,30
1034,719,30
550,968,30
56,828,30
197,1041,30
1037,248,30
304,968,30
1037,678,30
139,248,30
1033,635,30
1036,828,30
1034,828,30
1037,719,30
911,635,30
320,1326,30
392,968,30
1025,719,30
63,828,30
1025,678,30
1044,828,30
1028,828,30
490,968,30
164,1059,30
587,183,30
719,698,30
975,968,30
1031,278,30
594,968,30
1354,828,30
145,1041,30
934,968,30
734,828,30
347,828,30
1054,828,30
534,828,30
1050,968,30
647,509,30
205,183,30
1041,828,30
306,968,30
550,828,30
240,1045,30
647,248,30
820,968,30
171,1325,30
171,1066,30
145,1066,30
1049,968,30
145,1325,30
1355,968,30
1356,968,30
679,828,30
717,828,30
587,1059,30
171,1069,30
172,968,30
518,968,30
320,1048,30
1326,828,30
676,828,30
45,968,30
343,698,30
1037,828,30
1026,968,30
343,509,30
1172,828,30
214,968,30
461,828,30
662,828,30
519,509,30
1027,968,30
1025,635,30
503,828,30
676,968,30
205,1049,30
516,828,30
504,828,30
298,1325,30
298,1066,30
576,968,30
1022,968,30
164,1326,30
1304,968,30
183,828,30
161,1041,30
540,828,30
1033,698,30
522,968,30
719,509,30
1065,968,30
719,635,30
240,1041,30
1357,828,30
315,828,30
1055,828,30
145,1045,30
510,828,30
1358,968,30
968,828,30
516,968,30
185,968,30
472,968,30
1038,703,30
197,183,30
292,828,30
512,968,30
1038,678,30
1359,828,30
1195,39,30
733,828,30
719,678,30
1069,968,30
1195,279,30
736,968,30
1195,58,30
576,698,30
1035,678,30
719,248,30
1195,75,30
617,828,30
911,828,30
1035,719,30
320,1325,30
240,1048,30
1038,719,30
522,828,30
1360,968,30
534,968,30
1195,310,30
1195,486,30
587,1326,30
1065,828,30
730,968,30
519,635,30
194,1059,30
320,1069,30
894,968,30
1035,248,30
647,698,30
605,828,30
1016,248,30
354,828,30
1025,698,30
158,968,30
671,828,30
1195,221,30
239,968,30
1195,56,30
1029,968,30
355,828,30
518,828,30
461,968,30
731,635,30
1037,703,30
1195,52,30
1025,278,30
1195,66,30
320,1066,30
1060,968,30
1037,968,30
681,968,30
343,635,30
145,1059,30
164,1325,30
540,968,30
1029,828,30
1041,968,30
647,678,30
643,968,30
587,1048,30
519,698,30
385,968,30
719,828,30
1025,828,30
161,1325,30
161,1066,30
1034,968,30
1151,968,30
139,678,30
139,719,30
1035,968,30
698,968,30
161,1049,30
1034,509,30
1361,968,30
1038,635,30
435,828,30
343,828,30
1022,698,30
1208,968,30
164,1045,30
1031,703,30
1022,509,30
1362,828,30
137,968,30
1038,509,30
1026,703,30
541,968,30
1026,719,30
1069,828,30
733,968,30
1026,678,30
524,828,30
214,828,30
462,828,30
643,828,30
171,1059,30
1025,968,30
248,828,30
1195,224,30
1032,698,30
1036,968,30
1035,509,30
164,1066,30
531,828,30
1032,509,30
576,248,30
1195,53,30
240,1059,30
227,828,30
205,1048,30
531,968,30
190,968,30
911,248,30
205,1326,30
731,678,30
1038,698,30
894,828,30
1208,828,30
377,828,30
731,719,30
247,968,30
1353,828,30
893,968,30
190,828,30
1044,968,30
240,183,30
392,828,30
471,828,30
171,1326,30
438,968,30
1363,968,30
240,1066,30
240,1325,30
444,828,30
171,1045,30
653,968,30
975,828,30
734,968,30
715,828,30
164,1049,30
1033,248,30
587,1045,30
557,828,30
1282,828,30
587,1069,30
1363,828,30
1037,698,30
320,1049,30
617,968,30
1364,968,30
576,703,30
1058,968,30
647,828,30
343,248,30
1195,42,30
1195,499,30
139,698,30
669,968,30
1326,968,30
724,828,30
519,248,30
656,828,30
820,828,30
1031,509,30
650,828,30
435,968,30
197,1326,30
587,1066,30
587,1325,30
359,828,30
1356,828,30
503,968,30
1070,968,30
161,1326,30
524,968,30
197,1325,30
197,1066,30
320,1041,30
298,1059,30
