drug1,drug2,label,scenario
864,113,72,S0
164,700,48,S0
441,1037,8,S0
198,899,48,S0
1013,206,48,S0
172,425,16,S0
231,774,48,S0
613,700,48,S0
857,809,46,S0
651,190,56,S0
15,53,72,S0
733,1208,74,S0
540,809,46,S0
157,381,74,S0
311,768,48,S0
632,414,48,S0
11,455,4,S0
136,277,74,S0
539,456,48,S0
160,1298,19,S0
364,96,72,S0
1056,818,46,S0
527,172,28,S0
348,845,48,S0
432,1275,3,S0
15,887,72,S0
695,418,46,S0
277,43,3,S0
326,1127,48,S0
402,561,59,S0
417,9,48,S0
924,23,46,S0
191,716,74,S0
1090,711,57,S0
525,965,48,S0
431,1032,72,S0
96,1016,46,S0
16,239,46,S0
73,883,72,S0
213,986,48,S0
404,518,46,S0
277,739,3,S0
918,1095,72,S0
632,351,74,S0
1308,423,70,S0
417,438,72,S0
627,805,72,S0
579,690,74,S0
264,803,59,S0
782,12,19,S0
720,403,19,S0
1242,1102,80,S0
1187,180,72,S0
566,754,46,S0
185,956,59,S0
550,282,46,S0
607,276,59,S0
1005,711,57,S0
67,253,48,S0
561,642,59,S0
519,837,72,S0
1133,406,72,S0
262,994,15,S0
687,816,48,S0
224,1105,72,S0
648,1043,69,S0
270,402,30,S0
755,707,72,S0
18,325,46,S0
196,355,82,S0
695,773,48,S0
150,50,48,S0
500,718,5,S0
1229,24,3,S0
940,911,72,S0
328,418,46,S0
514,1130,48,S0
46,1040,46,S0
290,541,46,S0
788,563,19,S0
232,1139,3,S0
534,1236,66,S0
285,1150,36,S0
169,1162,48,S0
917,1485,69,S0
341,1347,72,S0
750,1019,2,S0
744,325,46,S0
38,116,48,S0
524,428,48,S0
771,714,46,S0
107,303,46,S0
693,314,48,S0
795,325,72,S0
642,315,59,S0
339,70,48,S0
570,714,46,S0
857,727,46,S0
69,831,59,S0
7,1072,66,S0
774,223,48,S0
61,935,46,S0
417,194,72,S0
1414,465,57,S0
461,823,72,S0
605,886,75,S0
77,1059,48,S0
310,1192,48,S0
952,568,48,S0
427,282,46,S0
486,148,69,S0
1113,527,72,S0
647,406,72,S0
1115,330,48,S0
1266,1055,72,S0
211,181,59,S0
526,701,46,S0
173,977,28,S0
240,1068,48,S0
189,159,46,S0
249,326,46,S0
497,76,19,S0
245,202,48,S0
405,693,48,S0
362,1032,46,S0
152,1200,48,S0
319,402,48,S0
893,1186,15,S0
328,901,48,S0
576,806,48,S0
139,1028,72,S0
204,87,74,S0
14,239,46,S0
919,202,48,S0
212,829,48,S0
340,169,74,S0
633,73,46,S0
1004,1225,72,S0
104,726,46,S0
971,148,69,S0
509,727,46,S0
1004,46,72,S0
1043,286,8,S0
1313,518,46,S0
237,1438,46,S0
575,1147,46,S0
346,637,48,S0
97,759,48,S0
285,696,46,S0
391,1182,72,S0
931,797,48,S0
391,667,48,S0
26,266,48,S0
127,1029,72,S0
779,1459,69,S0
2,467,48,S0
198,92,36,S0
228,989,69,S0
105,37,15,S0
214,590,46,S0
558,865,15,S0
43,866,48,S0
426,1049,84,S0
867,707,46,S0
191,885,74,S0
611,1133,74,S0
1420,172,72,S0
464,864,69,S0
276,80,36,S0
1102,1422,69,S0
1037,427,59,S0
597,1112,5,S0
233,634,46,S0
344,859,19,S0
78,110,72,S0
353,683,46,S0
857,630,48,S0
267,1009,48,S0
417,733,72,S0
294,659,69,S0
324,920,48,S0
789,1073,46,S0
106,1447,48,S0
45,297,59,S0
240,472,48,S0
173,1176,48,S0
632,456,48,S0
651,1169,26,S0
525,1015,46,S0
661,588,8,S0
470,1055,46,S0
315,489,36,S0
961,53,84,S0
889,492,70,S0
941,880,48,S0
1000,382,32,S0
193,857,48,S0
80,1220,48,S0
1017,447,69,S0
68,167,5,S0
175,905,70,S0
328,603,24,S0
374,1032,72,S0
131,200,48,S0
1006,85,69,S0
393,1259,48,S0
643,23,46,S0
86,1013,48,S0
226,831,9,S0
164,1259,48,S0
285,474,36,S0
157,1195,46,S0
266,1070,59,S0
54,567,48,S0
492,229,48,S0
63,1502,75,S0
72,920,48,S0
1115,655,48,S0
456,748,46,S0
613,396,48,S0
258,1292,46,S0
206,454,48,S0
557,803,82,S0
194,408,48,S0
607,95,59,S0
399,720,48,S0
38,320,48,S0
776,701,46,S0
560,1062,69,S0
315,70,36,S0
893,91,48,S0
514,1077,46,S0
196,1460,73,S0
963,430,46,S0
403,1105,72,S0
836,1032,72,S0
802,1340,72,S0
262,118,15,S0
888,1055,72,S0
1194,1033,6,S0
536,937,8,S0
297,109,72,S0
274,98,59,S0
216,1192,5,S0
139,28,5,S0
340,613,74,S0
304,190,36,S0
640,139,69,S0
543,405,71,S0
95,110,48,S0
472,704,69,S0
459,347,48,S0
187,324,48,S0
222,1001,48,S0
725,75,46,S0
751,1153,66,S0
9,919,48,S0
691,328,46,S0
387,867,48,S0
86,137,59,S0
568,922,48,S0
743,774,48,S0
198,406,53,S0
502,796,48,S0
22,599,39,S0
784,977,82,S0
319,768,48,S0
666,849,59,S0
1010,672,53,S0
24,771,48,S0
535,936,46,S0
825,1062,69,S0
191,228,74,S0
836,676,46,S0
797,226,46,S0
994,325,48,S0
343,491,56,S0
453,7,46,S0
240,893,48,S0
891,699,14,S0
766,1160,72,S0
928,1438,46,S0
157,911,72,S0
1089,675,74,S0
476,616,48,S0
917,351,69,S0
388,258,72,S0
931,1147,72,S0
408,712,48,S0
394,765,46,S0
705,442,74,S0
46,363,48,S0
76,408,15,S0
291,178,46,S0
553,433,46,S0
745,136,68,S0
105,28,48,S0
1264,722,69,S0
407,1363,74,S0
893,722,15,S0
233,692,48,S0
346,218,48,S0
398,730,72,S0
977,822,48,S0
1081,46,46,S0
638,896,48,S0
924,568,48,S0
591,622,2,S0
1002,1077,46,S0
634,766,72,S0
31,48,72,S0
1082,533,46,S0
562,837,72,S0
1065,1062,69,S0
886,217,46,S0
642,251,36,S0
1014,1420,19,S0
677,12,48,S0
366,173,48,S0
48,246,48,S0
1055,1098,46,S0
521,95,48,S0
151,186,3,S0
212,223,48,S0
115,383,48,S0
229,32,48,S0
208,686,3,S0
1013,1009,48,S0
638,767,36,S0
411,891,48,S0
354,714,52,S0
447,948,46,S0
389,976,48,S0
417,630,72,S0
704,276,8,S0
121,880,3,S0
1068,1259,48,S0
61,7,46,S0
166,1315,75,S0
703,938,19,S0
948,971,48,S0
995,524,59,S0
139,489,5,S0
438,97,46,S0
298,1462,48,S0
656,829,48,S0
538,864,72,S0
583,60,48,S0
433,450,48,S0
1084,1008,19,S0
151,1474,74,S0
140,784,48,S0
374,758,69,S0
339,592,48,S0
922,23,31,S0
499,712,48,S0
476,19,48,S0
102,54,48,S0
794,418,46,S0
822,861,5,S0
407,37,3,S0
431,38,15,S0
1031,946,46,S0
133,1213,48,S0
276,405,36,S0
33,727,74,S0
274,700,48,S0
520,768,48,S0
152,562,48,S0
193,716,3,S0
212,254,48,S0
879,165,48,S0
65,1015,72,S0
394,162,48,S0
810,839,36,S0
612,258,46,S0
397,893,48,S0
110,92,48,S0
509,259,48,S0
449,406,72,S0
214,716,46,S0
523,695,48,S0
538,45,72,S0
378,763,69,S0
28,141,48,S0
220,116,48,S0
535,328,46,S0
214,562,48,S0
91,912,48,S0
444,430,46,S0
1046,630,48,S0
46,493,48,S0
394,1225,72,S0
164,903,46,S0
754,634,46,S0
346,73,53,S0
592,842,48,S0
474,809,46,S0
750,673,2,S0
595,900,46,S0
583,1049,59,S0
803,376,69,S0
488,1055,46,S0
160,97,46,S0
8,1055,46,S0
342,1466,69,S0
542,1054,74,S0
148,1153,66,S0
348,523,48,S0
149,561,69,S0
27,690,74,S0
130,121,48,S0
87,971,48,S0
942,431,48,S0
779,88,15,S0
577,430,20,S0
431,76,15,S0
464,158,48,S0
563,614,9,S0
992,467,48,S0
265,955,48,S0
73,803,59,S0
232,813,3,S0
1013,1098,72,S0
1044,507,48,S0
436,46,74,S0
261,993,46,S0
417,166,72,S0
865,1280,74,S0
356,25,72,S0
907,938,48,S0
1139,664,46,S0
150,171,72,S0
760,809,46,S0
1042,178,46,S0
1017,971,46,S0
117,467,48,S0
301,363,59,S0
141,815,63,S0
105,1046,15,S0
325,438,84,S0
84,499,48,S0
9,276,59,S0
84,559,48,S0
675,386,71,S0
641,982,46,S0
209,696,46,S0
1158,14,48,S0
339,490,48,S0
151,1359,3,S0
831,981,59,S0
43,268,48,S0
1028,1147,46,S0
121,137,74,S0
201,694,9,S0
304,489,36,S0
618,856,5,S0
24,1026,3,S0
86,25,63,S0
672,1195,46,S0
838,817,48,S0
24,1102,69,S0
151,524,59,S0
12,97,46,S0
836,7,46,S0
166,75,46,S0
262,348,15,S0
596,48,46,S0
436,41,74,S0
290,91,48,S0
150,591,66,S0
900,114,59,S0
133,117,48,S0
212,24,48,S0
1181,791,48,S0
549,1357,72,S0
476,927,72,S0
264,213,74,S0
535,1120,48,S0
174,773,48,S0
469,864,69,S0
457,50,15,S0
497,382,46,S0
359,245,48,S0
838,490,48,S0
105,53,15,S0
1012,472,82,S0
73,804,36,S0
478,561,71,S0
204,529,74,S0
492,335,48,S0
839,341,69,S0
746,371,48,S0
160,1186,15,S0
693,541,46,S0
688,914,72,S0
79,936,46,S0
369,1048,46,S0
161,1098,46,S0
1084,856,19,S0
43,47,48,S0
151,583,59,S0
146,762,53,S0
782,1420,19,S0
25,363,48,S0
223,627,46,S0
633,430,46,S0
1139,75,46,S0
386,374,48,S0
167,547,72,S0
286,43,48,S0
38,1327,46,S0
730,602,19,S0
475,168,59,S0
81,1326,69,S0
1218,547,48,S0
549,152,48,S0
278,912,48,S0
387,222,48,S0
60,638,48,S0
1150,414,48,S0
157,793,5,S0
208,534,72,S0
426,1052,72,S0
684,492,72,S0
1126,623,72,S0
41,1040,46,S0
94,920,29,S0
701,514,46,S0
1176,632,48,S0
555,180,72,S0
616,694,69,S0
206,532,48,S0
256,189,48,S0
769,1246,48,S0
218,1105,72,S0
62,415,48,S0
494,1186,74,S0
220,380,48,S0
10,759,48,S0
218,696,46,S0
185,589,59,S0
343,512,66,S0
1225,1109,74,S0
1264,240,69,S0
1167,767,48,S0
920,585,48,S0
565,169,72,S0
547,452,48,S0
432,302,74,S0
196,1077,46,S0
170,663,72,S0
291,983,28,S0
332,51,48,S0
664,1246,19,S0
257,893,48,S0
1006,1327,46,S0
319,181,48,S0
1013,457,48,S0
326,251,36,S0
432,3,48,S0
686,326,46,S0
430,880,48,S0
474,1055,46,S0
700,367,48,S0
312,285,59,S0
745,825,48,S0
320,1251,48,S0
1018,1095,72,S0
26,60,48,S0
89,82,36,S0
151,352,3,S0
710,1121,15,S0
873,527,69,S0
1009,768,48,S0
841,586,59,S0
884,624,36,S0
352,165,76,S0
846,1068,69,S0
100,73,48,S0
1049,251,36,S0
264,517,74,S0
451,252,48,S0
91,409,48,S0
386,784,48,S0
1084,794,19,S0
696,885,72,S0
769,1028,48,S0
769,522,48,S0
253,691,72,S0
280,856,72,S0
421,571,46,S0
67,632,48,S0
26,250,48,S0
45,1158,59,S0
264,416,59,S0
482,955,48,S0
169,704,69,S0
208,170,3,S0
216,430,46,S0
769,510,72,S0
947,765,46,S0
102,409,48,S0
470,1095,72,S0
374,418,46,S0
1112,779,5,S0
891,1149,72,S0
799,449,48,S0
1083,602,52,S0
552,831,59,S0
250,1246,48,S0
614,581,36,S0
841,181,59,S0
1073,446,48,S0
276,572,36,S0
953,762,59,S0
525,355,69,S0
102,1259,48,S0
144,334,48,S0
75,905,19,S0
467,1160,74,S0
149,140,48,S0
9,702,48,S0
1002,101,69,S0
363,1471,48,S0
204,66,74,S0
440,869,2,S0
153,169,5,S0
640,1310,69,S0
274,1200,48,S0
65,1055,72,S0
638,624,36,S0
431,743,15,S0
277,634,72,S0
78,1064,48,S0
1002,1131,69,S0
31,133,72,S0
399,586,48,S0
638,586,48,S0
48,100,48,S0
467,498,74,S0
151,68,3,S0
50,1121,15,S0
1123,634,46,S0
959,1040,72,S0
17,155,72,S0
399,486,36,S0
450,148,48,S0
0,1095,72,S0
965,1048,72,S0
239,23,31,S0
374,1070,46,S0
419,448,10,S0
1059,257,48,S0
565,58,72,S0
241,1347,72,S0
193,462,3,S0
186,864,69,S0
139,1183,11,S0
312,561,59,S0
286,257,48,S0
737,11,19,S0
839,1055,46,S0
277,716,74,S0
68,438,5,S0
1094,1301,69,S0
468,1009,48,S0
239,1132,31,S0
277,698,69,S0
981,993,46,S0
164,393,48,S0
341,409,48,S0
47,72,48,S0
509,1016,46,S0
38,903,46,S0
18,816,48,S0
436,170,74,S0
1025,1073,46,S0
4,882,3,S0
356,1048,72,S0
261,1147,46,S0
287,276,48,S0
151,895,3,S0
259,1347,72,S0
364,646,8,S0
149,965,48,S0
439,1220,48,S0
795,74,53,S0
906,1271,74,S0
565,1407,72,S0
414,1340,72,S0
135,66,48,S0
145,1095,72,S0
514,1087,48,S0
387,567,46,S0
211,155,46,S0
480,46,46,S0
419,993,3,S0
341,857,48,S0
498,51,48,S0
88,363,48,S0
18,857,48,S0
621,573,5,S0
253,982,46,S0
359,1004,48,S0
735,864,48,S0
264,879,59,S0
198,291,36,S0
299,457,75,S0
669,303,72,S0
792,493,48,S0
119,294,36,S0
684,220,72,S0
928,1223,46,S0
122,1192,19,S0
118,189,19,S0
107,100,29,S0
803,287,48,S0
358,957,5,S0
313,438,74,S0
505,429,48,S0
461,165,72,S0
24,94,3,S0
3,590,46,S0
1273,465,57,S0
1210,820,69,S0
461,697,72,S0
596,726,46,S0
799,130,48,S0
944,1040,46,S0
102,50,48,S0
399,956,48,S0
462,993,46,S0
728,1077,46,S0
861,847,48,S0
767,325,52,S0
919,633,48,S0
264,514,74,S0
68,263,5,S0
45,452,48,S0
492,217,48,S0
339,694,69,S0
40,239,72,S0
78,552,48,S0
86,162,59,S0
451,559,48,S0
418,707,72,S0
97,130,48,S0
280,1073,46,S0
816,224,48,S0
328,936,46,S0
151,206,48,S0
30,884,59,S0
361,118,72,S0
1003,676,72,S0
317,175,48,S0
219,693,71,S0
389,879,48,S0
474,607,69,S0
291,316,48,S0
481,773,48,S0
263,438,48,S0
252,824,48,S0
470,582,46,S0
387,43,15,S0
891,21,14,S0
397,373,48,S0
277,887,3,S0
838,314,48,S0
920,60,48,S0
758,94,59,S0
73,332,72,S0
31,15,72,S0
462,1098,46,S0
341,507,48,S0
240,656,48,S0
29,1298,19,S0
583,914,48,S0
315,793,36,S0
299,1439,75,S0
766,1045,72,S0
418,465,57,S0
488,239,46,S0
1291,364,69,S0
208,922,3,S0
858,84,72,S0
908,771,46,S0
489,117,48,S0
267,395,48,S0
735,698,69,S0
45,162,48,S0
313,837,3,S0
608,315,53,S0
359,334,48,S0
231,670,66,S0
589,456,48,S0
919,1068,48,S0
419,565,3,S0
779,919,15,S0
822,34,53,S0
904,1221,15,S0
209,789,46,S0
816,837,72,S0
747,864,69,S0
720,1333,48,S0
1215,695,48,S0
1423,1089,69,S0
1161,549,32,S0
806,1032,72,S0
126,150,48,S0
1139,533,46,S0
330,732,48,S0
1015,13,48,S0
883,393,19,S0
538,170,72,S0
703,1084,19,S0
21,580,48,S0
15,310,72,S0
704,315,8,S0
249,479,8,S0
183,929,15,S0
187,458,48,S0
492,1049,59,S0
106,150,48,S0
132,293,48,S0
693,607,69,S0
245,278,48,S0
745,638,48,S0
774,630,48,S0
718,567,46,S0
1008,563,19,S0
928,659,82,S0
439,148,69,S0
467,649,74,S0
107,845,15,S0
332,81,1,S0
368,566,48,S0
290,958,46,S0
364,304,24,S0
26,1095,72,S0
679,505,36,S0
907,1121,15,S0
720,593,29,S0
556,298,48,S0
671,659,82,S0
250,518,46,S0
389,144,48,S0
21,325,46,S0
914,661,48,S0
512,851,69,S0
444,727,46,S0
692,390,48,S0
582,1192,19,S0
191,203,74,S0
349,809,46,S0
387,919,15,S0
191,531,74,S0
624,1158,48,S0
222,527,48,S0
634,1244,46,S0
48,104,48,S0
713,928,72,S0
111,608,48,S0
78,463,48,S0
30,297,59,S0
762,202,48,S0
191,66,74,S0
1346,623,72,S0
745,700,48,S0
445,1077,72,S0
749,879,69,S0
841,143,59,S0
657,1075,19,S0
589,474,48,S0
535,1077,46,S0
859,1048,46,S0
521,661,48,S0
315,350,13,S0
66,1105,72,S0
1003,979,33,S0
407,498,3,S0
73,1246,13,S0
245,505,36,S0
64,1176,48,S0
467,460,74,S0
186,816,48,S0
272,1110,48,S0
506,95,69,S0
380,837,72,S0
593,847,36,S0
492,273,48,S0
390,405,36,S0
744,837,46,S0
370,56,72,S0
447,764,8,S0
575,903,46,S0
302,258,72,S0
734,232,72,S0
191,267,74,S0
46,233,48,S0
888,763,57,S0
411,1169,26,S0
310,235,48,S0
151,900,59,S0
603,714,46,S0
154,971,46,S0
229,1146,19,S0
24,240,48,S0
1081,392,46,S0
341,254,48,S0
223,217,46,S0
338,178,46,S0
774,1105,72,S0
729,1095,72,S0
565,345,72,S0
627,818,72,S0
204,70,72,S0
212,50,48,S0
512,297,71,S0
245,57,48,S0
364,1116,72,S0
47,395,48,S0
911,1159,46,S0
587,75,46,S0
621,567,5,S0
590,1347,72,S0
202,28,48,S0
917,748,46,S0
598,1416,75,S0
153,885,72,S0
474,148,69,S0
233,385,48,S0
993,159,46,S0
509,676,46,S0
155,305,46,S0
195,711,57,S0
1102,898,69,S0
146,914,53,S0
500,891,48,S0
363,518,48,S0
976,946,46,S0
1127,661,48,S0
363,240,48,S0
398,837,72,S0
983,545,48,S0
421,150,48,S0
328,515,48,S0
430,115,56,S0
399,900,48,S0
652,32,15,S0
967,533,46,S0
374,134,69,S0
329,779,48,S0
705,1017,74,S0
281,328,46,S0
50,430,46,S0
380,239,46,S0
340,19,74,S0
277,729,74,S0
457,128,15,S0
40,576,72,S0
656,843,48,S0
301,162,48,S0
661,1140,8,S0
672,924,69,S0
720,382,32,S0
696,1052,72,S0
366,374,48,S0
1347,885,72,S0
104,936,46,S0
286,363,59,S0
515,323,48,S0
722,355,48,S0
205,433,19,S0
993,643,46,S0
365,1422,69,S0
134,162,48,S0
603,357,59,S0
107,1095,72,S0
127,481,19,S0
121,1200,48,S0
250,237,72,S0
316,672,48,S0
580,634,46,S0
598,1297,75,S0
443,630,48,S0
201,406,72,S0
676,202,48,S0
1283,467,72,S0
481,327,48,S0
67,701,46,S0
956,7,46,S0
713,737,48,S0
250,1098,72,S0
454,561,48,S0
354,910,48,S0
810,803,59,S0
331,95,59,S0
679,1195,46,S0
45,46,46,S0
10,234,48,S0
213,172,48,S0
715,108,74,S0
539,134,48,S0
1036,1067,48,S0
41,695,48,S0
378,291,36,S0
66,1195,46,S0
213,1001,48,S0
1059,319,48,S0
733,7,74,S0
204,641,3,S0
799,677,48,S0
667,80,48,S0
214,1147,46,S0
735,148,48,S0
754,758,69,S0
511,484,72,S0
695,406,72,S0
883,11,19,S0
779,817,48,S0
923,1254,69,S0
502,867,48,S0
621,159,46,S0
603,1001,48,S0
386,410,48,S0
702,920,48,S0
907,590,48,S0
487,135,48,S0
506,682,74,S0
740,854,48,S0
815,663,46,S0
451,135,48,S0
274,23,31,S0
754,1165,48,S0
1127,276,53,S0
250,854,48,S0
576,427,59,S0
22,991,39,S0
688,202,48,S0
473,392,46,S0
1014,1327,46,S0
686,232,46,S0
759,13,48,S0
370,1073,46,S0
816,1098,72,S0
621,779,5,S0
340,570,74,S0
6,91,7,S0
970,874,48,S0
593,43,46,S0
603,616,36,S0
365,31,72,S0
747,1032,72,S0
818,1246,48,S0
277,52,3,S0
40,634,72,S0
269,847,5,S0
286,905,43,S0
537,938,19,S0
378,55,36,S0
127,497,32,S0
118,99,15,S0
268,348,48,S0
536,537,19,S0
15,97,72,S0
266,1020,48,S0
453,128,48,S0
52,243,48,S0
244,160,48,S0
421,293,48,S0
903,707,46,S0
779,320,15,S0
1359,465,57,S0
624,983,28,S0
857,463,48,S0
361,1304,72,S0
73,524,48,S0
473,946,46,S0
418,884,48,S0
23,1327,46,S0
990,599,39,S0
195,78,46,S0
183,1020,15,S0
95,958,69,S0
1133,1149,72,S0
906,448,74,S0
191,1171,74,S0
113,408,32,S0
213,78,46,S0
779,43,15,S0
258,868,19,S0
211,41,63,S0
172,276,48,S0
762,910,36,S0
28,703,19,S0
385,175,13,S0
76,726,46,S0
417,221,72,S0
1037,905,43,S0
385,889,48,S0
186,471,19,S0
447,1223,46,S0
652,102,15,S0
224,830,48,S0
394,118,48,S0
314,1143,48,S0
174,443,48,S0
121,333,3,S0
340,823,74,S0
524,285,48,S0
754,1040,46,S0
17,57,48,S0
204,802,74,S0
567,155,46,S0
86,241,63,S0
418,1292,46,S0
258,186,48,S0
549,72,48,S0
1182,465,57,S0
959,726,72,S0
264,75,72,S0
443,246,48,S0
461,765,72,S0
238,19,48,S0
687,469,48,S0
678,822,48,S0
614,1093,59,S0
497,309,46,S0
313,169,74,S0
216,1455,5,S0
591,79,74,S0
10,938,48,S0
169,809,74,S0
1143,750,66,S0
141,189,48,S0
45,160,46,S0
60,547,59,S0
98,884,59,S0
346,1048,72,S0
27,489,48,S0
467,7,74,S0
430,756,46,S0
276,273,13,S0
673,148,82,S0
571,737,8,S0
809,885,46,S0
126,18,48,S0
553,789,46,S0
232,214,3,S0
742,1016,46,S0
723,803,71,S0
417,1439,72,S0
253,547,72,S0
276,693,36,S0
959,649,72,S0
129,148,48,S0
815,707,46,S0
388,367,48,S0
122,975,19,S0
312,884,59,S0
783,1145,74,S0
947,48,74,S0
745,206,48,S0
252,694,59,S0
408,1085,48,S0
104,714,48,S0
700,240,48,S0
226,727,72,S0
420,816,48,S0
204,78,3,S0
5,673,48,S0
12,1008,15,S0
407,615,3,S0
78,274,48,S0
281,765,46,S0
763,425,81,S0
1148,350,69,S0
264,443,74,S0
151,1073,74,S0
483,737,48,S0
460,751,8,S0
360,70,48,S0
470,679,68,S0
407,883,3,S0
571,857,5,S0
921,39,48,S0
562,735,48,S0
340,199,74,S0
576,258,72,S0
188,379,5,S0
220,1073,72,S0
277,17,3,S0
264,250,74,S0
780,28,46,S0
263,80,5,S0
953,431,59,S0
909,441,69,S0
68,1285,5,S0
1320,359,75,S0
431,128,15,S0
294,503,69,S0
362,1347,72,S0
308,1048,72,S0
237,214,46,S0
249,789,46,S0
235,530,46,S0
137,795,59,S0
119,789,72,S0
286,824,48,S0
382,829,19,S0
340,768,74,S0
208,818,46,S0
176,99,15,S0
621,890,11,S0
1004,53,15,S0
753,736,3,S0
636,936,74,S0
595,305,46,S0
665,566,74,S0
186,830,48,S0
617,447,69,S0
298,9,48,S0
470,353,48,S0
1210,1179,48,S0
760,239,46,S0
497,159,46,S0
851,1011,72,S0
964,440,66,S0
336,696,46,S0
995,565,48,S0
313,696,3,S0
508,1016,46,S0
261,518,46,S0
222,476,48,S0
55,149,48,S0
144,136,68,S0
539,70,48,S0
482,938,36,S0
814,90,48,S0
245,712,48,S0
17,468,48,S0
38,57,48,S0
1336,927,72,S0
787,270,48,S0
467,1183,74,S0
830,367,48,S0
784,983,82,S0
580,872,59,S0
14,15,72,S0
298,13,48,S0
78,1073,46,S0
396,722,15,S0
313,836,3,S0
515,98,59,S0
285,573,36,S0
393,395,48,S0
334,12,48,S0
526,258,72,S0
441,762,8,S0
745,10,48,S0
570,313,72,S0
387,890,80,S0
968,1327,46,S0
1129,239,46,S0
25,712,48,S0
545,754,71,S0
331,561,59,S0
476,713,48,S0
449,226,46,S0
61,529,48,S0
298,164,48,S0
724,115,71,S0
509,1181,48,S0
562,407,62,S0
858,261,72,S0
479,884,59,S0
871,698,74,S0
824,364,70,S0
311,1008,15,S0
344,634,46,S0
799,1133,72,S0
148,773,54,S0
1150,971,48,S0
1224,419,48,S0
1099,1002,74,S0
387,661,48,S0
758,315,59,S0
782,663,46,S0
298,481,48,S0
217,903,46,S0
964,73,59,S0
470,112,48,S0
65,570,72,S0
360,329,48,S0
751,486,48,S0
18,481,48,S0
28,144,63,S0
125,334,48,S0
421,700,48,S0
413,683,46,S0
821,643,46,S0
852,809,46,S0
174,1105,72,S0
432,23,31,S0
1398,862,48,S0
616,971,48,S0
1233,406,72,S0
710,335,48,S0
293,1186,15,S0
1102,178,46,S0
923,561,82,S0
490,758,69,S0
1059,1187,20,S0
936,1182,72,S0
977,327,48,S0
891,381,14,S0
102,419,48,S0
597,693,5,S0
500,1223,46,S0
744,278,48,S0
607,1127,59,S0
474,1347,72,S0
87,1339,72,S0
762,366,36,S0
219,410,71,S0
137,36,36,S0
503,172,48,S0
461,296,72,S0
326,75,46,S0
727,153,74,S0
224,589,72,S0
436,1085,74,S0
267,1004,48,S0
997,663,46,S0
105,72,15,S0
84,893,48,S0
309,1073,46,S0
169,777,76,S0
460,166,8,S0
725,851,46,S0
514,556,19,S0
411,42,48,S0
216,139,5,S0
304,527,36,S0
358,971,5,S0
752,1067,48,S0
525,1169,26,S0
657,882,19,S0
119,693,36,S0
921,110,48,S0
235,1105,72,S0
239,1215,48,S0
194,240,48,S0
743,551,46,S0
627,461,72,S0
595,533,46,S0
893,1200,48,S0
1161,1098,72,S0
435,543,74,S0
747,928,72,S0
408,1070,48,S0
630,331,69,S0
60,387,48,S0
172,1249,16,S0
46,1292,46,S0
867,1195,46,S0
284,1232,48,S0
733,1011,74,S0
41,163,48,S0
382,1159,46,S0
265,714,46,S0
769,352,48,S0
565,900,46,S0
392,789,46,S0
118,1085,48,S0
525,911,46,S0
775,23,46,S0
461,153,72,S0
748,1434,74,S0
433,1073,46,S0
649,936,46,S0
34,76,46,S0
958,503,52,S0
272,1159,46,S0
45,1233,46,S0
222,751,36,S0
1055,1061,66,S0
981,25,46,S0
328,633,36,S0
602,642,59,S0
611,479,72,S0
139,717,5,S0
47,676,48,S0
308,903,72,S0
81,99,69,S0
139,1105,72,S0
426,976,46,S0
569,624,48,S0
277,677,48,S0
461,479,72,S0
137,42,36,S0
633,901,46,S0
859,76,46,S0
194,13,48,S0
766,252,46,S0
328,393,48,S0
388,676,46,S0
621,294,5,S0
613,856,72,S0
407,818,3,S0
561,332,72,S0
626,334,2,S0
610,1502,75,S0
814,643,46,S0
191,464,74,S0
353,3,48,S0
266,304,74,S0
489,758,69,S0
735,1327,46,S0
93,681,74,S0
139,1269,5,S0
1002,418,46,S0
374,1203,26,S0
417,198,72,S0
782,417,46,S0
617,704,69,S0
373,364,69,S0
309,1099,46,S0
688,12,48,S0
999,2,71,S0
13,1233,46,S0
14,1077,46,S0
302,173,36,S0
260,168,48,S0
1000,562,19,S0
313,209,74,S0
139,1060,5,S0
395,1085,48,S0
1237,1109,74,S0
1289,1346,48,S0
464,1079,72,S0
899,1,48,S0
397,528,46,S0
294,92,48,S0
850,667,59,S0
1031,46,46,S0
137,806,48,S0
199,856,72,S0
862,418,46,S0
29,905,72,S0
254,433,46,S0
700,41,48,S0
485,113,72,S0
859,1032,72,S0
748,1327,46,S0
247,223,69,S0
539,360,48,S0
705,914,74,S0
258,375,48,S0
373,40,46,S0
959,413,72,S0
1183,1011,72,S0
313,469,74,S0
816,603,46,S0
846,848,69,S0
823,43,46,S0
343,1467,56,S0
11,430,46,S0
1150,905,46,S0
37,1068,48,S0
1251,325,48,S0
360,92,48,S0
603,114,59,S0
109,84,48,S0
293,564,48,S0
1032,1079,72,S0
730,1121,19,S0
251,364,48,S0
899,1127,48,S0
239,792,48,S0
501,925,1,S0
246,912,48,S0
885,755,74,S0
458,799,48,S0
1006,59,69,S0
557,719,48,S0
652,497,48,S0
125,1195,48,S0
904,912,48,S0
163,488,74,S0
221,533,46,S0
557,134,82,S0
76,164,15,S0
250,678,31,S0
1110,162,48,S0
238,182,48,S0
385,773,72,S0
315,603,72,S0
801,7,46,S0
552,924,72,S0
29,1420,19,S0
664,1146,19,S0
630,1347,72,S0
1174,1149,72,S0
107,532,15,S0
